Epoch 22/100 |████----------------| 22.0% val_auroc_score: 0.9982; val_auprc_score: 0.9980; val_best_acc_score: 0.9835; val_best_f1_score: 0.9836; train_kl_reg_loss: 5842.4659; train_edge_recon_loss: 257732.9519; train_gene_expr_recon_loss: 13335.8543; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_global_loss: 276911.2718; train_optim_loss: 276911.2718; val_kl_reg_loss: 5750.7790; val_edge_recon_loss: 257474.4641; val_gene_expr_recon_loss: 13214.2449; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_global_loss: 276439.4869; val_optim_loss: 276439.4869
Epoch 23/100 |████----------------| 23.0% val_auroc_score: 0.9983; val_auprc_score: 0.9980; val_best_acc_score: 0.9838; val_best_f1_score: 0.9838; train_kl_reg_loss: 5845.2461; train_edge_recon_loss: 257659.8614; train_gene_expr_recon_loss: 13327.6439; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_global_loss: 276832.7515; train_optim_loss: 276832.7515; val_kl_reg_loss: 5829.5369; val_edge_recon_loss: 257263.0999; val_gene_expr_recon_loss: 13215.4898; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_global_loss: 276308.1258; val_optim_loss: 276308.1258
Epoch 24/100 |████----------------| 24.0% val_auroc_score: 0.9983; val_auprc_score: 0.9980; val_best_acc_score: 0.9842; val_best_f1_score: 0.9842; train_kl_reg_loss: 5848.5319; train_edge_recon_loss: 257645.6687; train_gene_expr_recon_loss: 13321.0798; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_global_loss: 276815.2808; train_optim_loss: 276815.2808; val_kl_reg_loss: 5765.3750; val_edge_recon_loss: 257221.1529; val_gene_expr_recon_loss: 13205.8337; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_global_loss: 276192.3629; val_optim_loss: 276192.3629
Epoch 25/100 |█████---------------| 25.0% val_auroc_score: 0.9983; val_auprc_score: 0.9979; val_best_acc_score: 0.9845; val_best_f1_score: 0.9846; train_kl_reg_loss: 5852.3801; train_edge_recon_loss: 257577.8019; train_gene_expr_recon_loss: 13317.3456; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_global_loss: 276747.5271; train_optim_loss: 276747.5271; val_kl_reg_loss: 5851.5945; val_edge_recon_loss: 257395.8285; val_gene_expr_recon_loss: 13206.3444; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_global_loss: 276453.7688; val_optim_loss: 276453.7688
Epoch 26/100 |█████---------------| 26.0% val_auroc_score: 0.9983; val_auprc_score: 0.9980; val_best_acc_score: 0.9844; val_best_f1_score: 0.9844; train_kl_reg_loss: 5852.5000; train_edge_recon_loss: 257556.8619; train_gene_expr_recon_loss: 13307.6496; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_global_loss: 276717.0115; train_optim_loss: 276717.0115; val_kl_reg_loss: 5802.6666; val_edge_recon_loss: 257344.3502; val_gene_expr_recon_loss: 13226.5024; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_global_loss: 276373.5198; val_optim_loss: 276373.5198
Epoch 27/100 |█████---------------| 27.0% val_auroc_score: 0.9983; val_auprc_score: 0.9979; val_best_acc_score: 0.9844; val_best_f1_score: 0.9845; train_kl_reg_loss: 5855.2161; train_edge_recon_loss: 257514.4275; train_gene_expr_recon_loss: 13304.6051; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_global_loss: 276674.2484; train_optim_loss: 276674.2484; val_kl_reg_loss: 5824.5954; val_edge_recon_loss: 257263.1629; val_gene_expr_recon_loss: 13190.9098; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_global_loss: 276278.6683; val_optim_loss: 276278.6683
Epoch 28/100 |█████---------------| 28.0% val_auroc_score: 0.9983; val_auprc_score: 0.9980; val_best_acc_score: 0.9845; val_best_f1_score: 0.9846; train_kl_reg_loss: 5859.4724; train_edge_recon_loss: 257443.5853; train_gene_expr_recon_loss: 13293.2225; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_global_loss: 276596.2806; train_optim_loss: 276596.2806; val_kl_reg_loss: 5853.7187; val_edge_recon_loss: 257143.8718; val_gene_expr_recon_loss: 13192.0385; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_global_loss: 276189.6282; val_optim_loss: 276189.6282
Epoch 29/100 |█████---------------| 29.0% val_auroc_score: 0.9983; val_auprc_score: 0.9979; val_best_acc_score: 0.9845; val_best_f1_score: 0.9846; train_kl_reg_loss: 5860.2204; train_edge_recon_loss: 257427.5628; train_gene_expr_recon_loss: 13289.4540; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_global_loss: 276577.2372; train_optim_loss: 276577.2372; val_kl_reg_loss: 5844.8921; val_edge_recon_loss: 257125.5816; val_gene_expr_recon_loss: 13190.5550; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_global_loss: 276161.0285; val_optim_loss: 276161.0285
Epoch 30/100 |██████--------------| 30.0% val_auroc_score: 0.9985; val_auprc_score: 0.9980; val_best_acc_score: 0.9855; val_best_f1_score: 0.9855; train_kl_reg_loss: 5860.7854; train_edge_recon_loss: 257468.6182; train_gene_expr_recon_loss: 13289.9316; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_global_loss: 276619.3351; train_optim_loss: 276619.3351; val_kl_reg_loss: 5850.0439; val_edge_recon_loss: 256978.6416; val_gene_expr_recon_loss: 13181.7934; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_global_loss: 276010.4792; val_optim_loss: 276010.4792
Epoch 31/100 |██████--------------| 31.0% val_auroc_score: 0.9984; val_auprc_score: 0.9982; val_best_acc_score: 0.9854; val_best_f1_score: 0.9854; train_kl_reg_loss: 5865.7792; train_edge_recon_loss: 257362.0276; train_gene_expr_recon_loss: 13286.7786; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_global_loss: 276514.5856; train_optim_loss: 276514.5856; val_kl_reg_loss: 5870.4820; val_edge_recon_loss: 256973.2231; val_gene_expr_recon_loss: 13183.3038; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_global_loss: 276027.0091; val_optim_loss: 276027.0091
Epoch 32/100 |██████--------------| 32.0% val_auroc_score: 0.9984; val_auprc_score: 0.9981; val_best_acc_score: 0.9853; val_best_f1_score: 0.9853; train_kl_reg_loss: 5865.5479; train_edge_recon_loss: 257389.3905; train_gene_expr_recon_loss: 13286.7981; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_global_loss: 276541.7366; train_optim_loss: 276541.7366; val_kl_reg_loss: 5881.0971; val_edge_recon_loss: 257052.6644; val_gene_expr_recon_loss: 13188.5107; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_global_loss: 276122.2718; val_optim_loss: 276122.2718
Epoch 33/100 |██████--------------| 33.0% val_auroc_score: 0.9985; val_auprc_score: 0.9980; val_best_acc_score: 0.9852; val_best_f1_score: 0.9853; train_kl_reg_loss: 5869.6359; train_edge_recon_loss: 257280.4362; train_gene_expr_recon_loss: 13287.6836; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_global_loss: 276437.7555; train_optim_loss: 276437.7555; val_kl_reg_loss: 5745.5909; val_edge_recon_loss: 256953.2978; val_gene_expr_recon_loss: 13200.4884; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_global_loss: 275899.3786; val_optim_loss: 275899.3786
Epoch 34/100 |██████--------------| 34.0% val_auroc_score: 0.9984; val_auprc_score: 0.9981; val_best_acc_score: 0.9854; val_best_f1_score: 0.9854; train_kl_reg_loss: 5870.1277; train_edge_recon_loss: 257320.1440; train_gene_expr_recon_loss: 13282.8362; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_global_loss: 276473.1074; train_optim_loss: 276473.1074; val_kl_reg_loss: 5869.8406; val_edge_recon_loss: 256875.3225; val_gene_expr_recon_loss: 13171.2306; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_global_loss: 275916.3936; val_optim_loss: 275916.3936
Epoch 35/100 |███████-------------| 35.0% val_auroc_score: 0.9985; val_auprc_score: 0.9981; val_best_acc_score: 0.9851; val_best_f1_score: 0.9852; train_kl_reg_loss: 5870.6069; train_edge_recon_loss: 257279.7517; train_gene_expr_recon_loss: 13282.5874; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_global_loss: 276432.9462; train_optim_loss: 276432.9462; val_kl_reg_loss: 5911.5253; val_edge_recon_loss: 257125.8528; val_gene_expr_recon_loss: 13159.0594; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_global_loss: 276196.4395; val_optim_loss: 276196.4395
Epoch 36/100 |███████-------------| 36.0% val_auroc_score: 0.9987; val_auprc_score: 0.9984; val_best_acc_score: 0.9863; val_best_f1_score: 0.9864; train_kl_reg_loss: 5871.2041; train_edge_recon_loss: 257249.5890; train_gene_expr_recon_loss: 13275.8905; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_global_loss: 276396.6832; train_optim_loss: 276396.6832; val_kl_reg_loss: 5822.7808; val_edge_recon_loss: 256787.6671; val_gene_expr_recon_loss: 13187.1146; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_global_loss: 275797.5629; val_optim_loss: 275797.5629
Epoch 37/100 |███████-------------| 37.0% val_auroc_score: 0.9985; val_auprc_score: 0.9982; val_best_acc_score: 0.9857; val_best_f1_score: 0.9858; train_kl_reg_loss: 5874.5464; train_edge_recon_loss: 257230.6420; train_gene_expr_recon_loss: 13276.1728; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_global_loss: 276381.3606; train_optim_loss: 276381.3606; val_kl_reg_loss: 5861.3738; val_edge_recon_loss: 257000.3309; val_gene_expr_recon_loss: 13172.7750; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_global_loss: 276034.4788; val_optim_loss: 276034.4788
